OBSTRC_FCTR_CN,ALL_TOTAL_CO,MALE_RATE,FEMALE_RATE,ALL_N10S_RATE,ALL_N20S_RATE,ALL_N30S_RATE,ALL_N40S_RATE,ALL_N50S_RATE,REPRT_YEAR_CN,EXAMIN_COUNTRY_NM,CNTNTS_URL
"자국 문화 정서와 맞지 않는 코드들이 있어서","7","4.80000","10.10000","6.20000","5.30000","7.60000","7.80000","15.00000","2023","이탈리아","애니메이션"
"스토리, 소재, 장르 등이 진부하고 획일적이어서","7","7.20000","6.30000","6.20000","11.70000","4.30000","6.30000","0.00000","2023","이탈리아","애니메이션"
"자국 애니메이션에 비해 특별한 점이 없어서","5","4.80000","6.30000","2.10000","4.30000","12.00000","3.10000","5.00000","2023","이탈리아","애니메이션"
"지나치게 상업적이어서","5","5.30000","5.70000","10.30000","6.40000","2.20000","1.60000","5.00000","2023","이탈리아","애니메이션"
"한국과 자국의 정치/외교적 관계로 인해서","5","6.20000","3.80000","3.10000","6.40000","6.50000","3.10000","10.00000","2023","이탈리아","애니메이션"
"캐릭터가 마음에 들지 않아서","5","4.30000","5.10000","5.20000","8.50000","3.30000","1.60000","0.00000","2023","이탈리아","애니메이션"
"교육적이지 않아서","4","4.80000","3.20000","3.10000","4.30000","5.40000","4.70000","0.00000","2023","이탈리아","애니메이션"
"기타","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","2023","이탈리아","애니메이션"
"없음","19","16.30000","21.50000","17.50000","20.20000","18.50000","17.20000","20.00000","2023","이탈리아","애니메이션"
"언어와 문화가 달라 내용을 이해하기 어려워서","15","14.30000","14.70000","11.50000","7.70000","19.60000","28.60000","7.70000","2023","이탈리아","애니메이션"
"자국 언어로의 번역이 미흡해서","14","12.40000","14.70000","9.60000","10.80000","12.50000","25.00000","23.10000","2023","이탈리아","출판물"
"이용하는데 비용이 많이 들어서","11","10.50000","11.90000","19.20000","13.80000","7.10000","3.60000","0.00000","2023","이탈리아","출판물"
"소재, 장르 등이 진부하고 획일적이어서","10","8.60000","11.00000","13.50000","10.80000","12.50000","0.00000","0.00000","2023","이탈리아","출판물"
"한국과 자국의 정치/외교적 관계로 인해서","9","8.60000","9.20000","3.80000","16.90000","5.40000","7.10000","7.70000","2023","이탈리아","출판물"
"한국적인 색채가 너무 강해서","9","10.50000","7.30000","13.50000","4.60000","10.70000","7.10000","7.70000","2023","이탈리아","출판물"
"내용이 선정적이고 폭력적이어서","6","5.70000","5.50000","1.90000","10.80000","3.60000","3.60000","7.70000","2023","이탈리아","출판물"
"캐릭터가 마음에 들지 않아서","5","4.80000","4.60000","1.90000","7.70000","3.60000","0.00000","15.40000","2023","이탈리아","출판물"
"스토리가 마음에 들지 않아서","4","5.70000","2.80000","5.80000","3.10000","3.60000","3.60000","7.70000","2023","이탈리아","출판물"
"기타","1","1.00000","0.00000","0.00000","0.00000","1.80000","0.00000","0.00000","2023","이탈리아","출판물"
"없음","18","18.10000","18.30000","19.20000","13.80000","19.60000","21.40000","23.10000","2023","이탈리아","출판물"
"자국 언어로의 번역이 미흡해서","15","14.00000","15.70000","12.50000","10.30000","18.60000","25.90000","0.00000","2023","이탈리아","웹툰"
"사용자 환경이 불편해서","10","7.00000","12.40000","7.50000","8.60000","18.60000","0.00000","14.30000","2023","이탈리아","웹툰"
"그림체가 마음에 들지 않아서","8","12.80000","3.40000","5.00000","8.60000","7.00000","7.40000","28.60000","2023","이탈리아","웹툰"
"이용하는데 비용이 많이 들어서","8","5.80000","10.10000","7.50000","12.10000","7.00000","3.70000","0.00000","2023","이탈리아","웹툰"
"스토리가 마음에 들지 않아서","6","3.50000","9.00000","7.50000","12.10000","2.30000","0.00000","0.00000","2023","이탈리아","웹툰"
"한국적인 색채가 너무 강해서","6","5.80000","6.70000","7.50000","8.60000","2.30000","3.70000","14.30000","2023","이탈리아","웹툰"
"언어와 문화가 달라 내용을 이해하기 어려워서","6","3.50000","7.90000","10.00000","5.20000","4.70000","3.70000","0.00000","2023","이탈리아","웹툰"
"내용이 선정적이고 폭력적이어서","6","8.10000","3.40000","2.50000","6.90000","4.70000","11.10000","0.00000","2023","이탈리아","웹툰"
"한국과 자국의 정치/외교적 관계로 인해서","5","5.80000","3.40000","2.50000","8.60000","4.70000","0.00000","0.00000","2023","이탈리아","웹툰"
"소재, 장르 등이 진부하고 획일적이어서","3","4.70000","2.20000","0.00000","3.40000","7.00000","3.70000","0.00000","2023","이탈리아","웹툰"
"캐릭터가 마음에 들지 않아서","3","2.30000","4.50000","5.00000","3.40000","2.30000","3.70000","0.00000","2023","이탈리아","웹툰"
"기타","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","2023","이탈리아","웹툰"
"없음","24","26.70000","21.30000","32.50000","12.10000","20.90000","37.00000","42.90000","2023","이탈리아","웹툰"
"높은 디바이스 사양이 필요해서","10","9.50000","10.60000","8.30000","12.40000","9.70000","8.10000","12.10000","2023","이탈리아","게임"
"한국적인 색채가 너무 강해서","8","7.50000","7.50000","2.80000","10.50000","8.60000","8.10000","9.10000","2023","이탈리아","게임"
"스토리, 소재, 장르 등이 진부하고 획일적이어서","7","7.10000","7.50000","8.30000","4.80000","9.70000","8.10000","3.00000","2023","이탈리아","게임"
"자국 문화 정서와 맞지 않는 부분이 있어서","7","5.80000","8.10000","7.30000","7.60000","5.40000","4.80000","9.10000","2023","이탈리아","게임"
"이용하는데 비용이 많이 들어서","6","6.20000","6.20000","7.30000","7.60000","6.50000","3.20000","3.00000","2023","이탈리아","게임"
"게임이 선정적이고 폭력적이어서","6","5.80000","6.20000","8.30000","3.80000","2.20000","8.10000","12.10000","2023","이탈리아","게임"
"그래픽의 독창성이 부족하고 어디서 본 듯해서","6","7.50000","3.10000","7.30000","2.90000","7.50000","6.50000","3.00000","2023","이탈리아","게임"
"게임 캐릭터의 매력이 부족하고 정체성이 모호해서","6","5.00000","6.80000","8.30000","6.70000","4.30000","3.20000","3.00000","2023","이탈리아","게임"
"게임 서비스 운영이 잘 이루어지지 않아서","6","6.60000","4.30000","4.60000","4.80000","5.40000","9.70000","6.10000","2023","이탈리아","게임"
"사용자 환경이 불편해서","6","7.50000","3.10000","5.50000","5.70000","4.30000","11.30000","0.00000","2023","이탈리아","게임"
"게임 스토리의 짜임새가 부족해서","5","3.70000","6.80000","7.30000","2.90000","5.40000","6.50000","0.00000","2023","이탈리아","게임"
"한국과 자국의 정치/외교적 관계로 인해서","4","1.70000","6.20000","3.70000","4.80000","2.20000","1.60000","6.10000","2023","이탈리아","게임"
"기타","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","2023","이탈리아","게임"
"없음","25","26.10000","23.60000","21.10000","25.70000","29.00000","21.00000","33.30000","2023","이탈리아","게임"
"품질이 떨어져서","19","17.60000","20.20000","11.30000","19.20000","19.70000","23.10000","35.00000","2023","이탈리아","패션"
"품질 대비 가격이 비싸서","17","13.40000","19.10000","23.90000","9.60000","25.00000","9.60000","5.00000","2023","이탈리아","패션"
"사이즈가 다양하지 않아서","11","10.10000","11.60000","11.30000","13.70000","9.20000","11.50000","5.00000","2023","이탈리아","패션"
"제품 종류 및 스타일이 다양하지 않아서","10","10.10000","9.20000","12.70000","13.70000","3.90000","7.70000","10.00000","2023","이탈리아","패션"
"디자인이 별로여서","9","14.30000","5.80000","2.80000","8.20000","10.50000","17.30000","10.00000","2023","이탈리아","패션"
"한국과 자국의 정치/외교적 관계로 인해서","8","9.20000","6.90000","7.00000","6.80000","7.90000","7.70000","15.00000","2023","이탈리아","패션"
"브랜드 이미지가 좋지 않아서","6","10.10000","3.50000","7.00000","4.10000","6.60000","7.70000","5.00000","2023","이탈리아","패션"
"기타","2","1.70000","1.70000","2.80000","2.70000","1.30000","0.00000","0.00000","2023","이탈리아","패션"
"없음","19","13.40000","22.00000","21.10000","21.90000","15.80000","15.40000","15.00000","2023","이탈리아","패션"
"품질 대비 가격이 비싸서","18","18.00000","18.50000","15.10000","19.50000","19.50000","20.50000","11.80000","2023","이탈리아","뷰티"
"제품의 종류가 다양하지 않아서","11","19.70000","8.60000","9.40000","9.20000","11.00000","13.60000","17.60000","2023","이탈리아","뷰티"
"품질이 떨어져서","8","8.20000","8.10000","3.80000","10.30000","12.20000","4.50000","0.00000","2023","이탈리아","뷰티"
"한방 성분(인삼 등)이 기호에 맞지 않아서","8","8.20000","8.10000","15.10000","9.20000","6.10000","4.50000","0.00000","2023","이탈리아","뷰티"
"한국과 자국의 정치/외교적 관계로 인해서","8","8.20000","7.70000","5.70000","6.90000","12.20000","4.50000","5.90000","2023","이탈리아","뷰티"
"제품의 홍보가 지나치게 과장된 것 같아서","7","8.20000","7.20000","5.70000","8.00000","4.90000","13.60000","5.90000","2023","이탈리아","뷰티"
"브랜드 이미지가 좋지 않아서","6","8.20000","5.90000","5.70000","6.90000","6.10000","6.80000","5.90000","2023","이탈리아","뷰티"
"제품 패키지의 디자인이 별로여서","6","3.30000","6.80000","11.30000","2.30000","6.10000","6.80000","5.90000","2023","이탈리아","뷰티"
"기타","1","1.60000","1.40000","0.00000","1.10000","1.20000","2.30000","5.90000","2023","이탈리아","뷰티"
"없음","25","16.40000","27.90000","28.30000","26.40000","20.70000","22.70000","41.20000","2023","이탈리아","뷰티"
"좋아하는 맛과 향이 아니어서","18","18.80000","17.80000","19.50000","15.20000","21.20000","14.90000","22.70000","2023","이탈리아","음식"
"가성비가 좋지 않아서","12","12.70000","11.50000","16.10000","8.90000","13.50000","8.10000","15.90000","2023","이탈리아","음식"
"식사 도구의 사용이 어려워서","12","12.70000","11.50000","11.50000","14.30000","10.60000","17.60000","2.30000","2023","이탈리아","음식"
"제공하는 음식이 다양하지 않아서","11","9.40000","13.50000","12.60000","11.60000","10.60000","12.20000","9.10000","2023","이탈리아","음식"
"반찬이 많아 식사하기 번거로워서","11","10.30000","12.00000","5.70000","17.00000","6.70000","10.80000","18.20000","2023","이탈리아","음식"
"식당/직원의 위생 및 청결 상태가 좋지 않아서","4","5.20000","2.40000","4.60000","2.70000","6.70000","1.40000","2.30000","2023","이탈리아","음식"
"직원들이 불친절해서","3","4.70000","1.90000","4.60000","5.40000","1.90000","1.40000","2.30000","2023","이탈리아","음식"
"한국과 자국의 간 정치/외교적 관계로 인해서","3","2.80000","3.80000","2.30000","2.70000","3.80000","4.10000","4.50000","2023","이탈리아","음식"
"상차림/플레이팅/식당의 분위기가 마음에 들지 않아서","2","3.30000","1.00000","1.10000","2.70000","3.80000","1.40000","0.00000","2023","이탈리아","음식"
"기타","2","0.90000","2.40000","0.00000","1.80000","2.90000","1.40000","2.30000","2023","이탈리아","음식"
"없음","21","19.20000","22.10000","21.80000","17.90000","18.30000","27.00000","20.50000","2023","이탈리아","음식"
"번역 자막 또는 더빙을 통해 시청하는 것이 불편해서","16","19.00000","13.70000","12.70000","8.90000","18.40000","29.70000","23.10000","2023","스페인","TV 드라마"
"한국어가 어렵고 생소해서","14","12.40000","14.40000","20.00000","11.40000","7.90000","18.90000","15.40000","2023","스페인","TV 드라마"
"소재, 스토리, 장르 등이 진부하고 획일적이어서","10","9.10000","10.10000","12.70000","11.40000","9.20000","5.40000","0.00000","2023","스페인","TV 드라마"
"드라마를 보는데 비용이 많이 들어서","8","5.80000","10.10000","9.10000","6.30000","11.80000","5.40000","0.00000","2023","스페인","TV 드라마"
"전체적인 에피소드 편수가 적어서","8","7.40000","8.60000","7.30000","12.70000","7.90000","2.70000","0.00000","2023","스페인","TV 드라마"
"같은 배우들이 다른 작품에 반복적으로 출연해서","7","8.30000","5.80000","5.50000","8.90000","5.30000","10.80000","0.00000","2023","스페인","TV 드라마"
"한 회당 방영 시간이 길어서","7","5.00000","8.60000","7.30000","5.10000","7.90000","5.40000","15.40000","2023","스페인","TV 드라마"
"한국과 자국의 정치/외교적 관계로 인해서","5","5.80000","5.00000","1.80000","11.40000","3.90000","2.70000","0.00000","2023","스페인","TV 드라마"
"한국적인 색채가 너무 강해서","5","5.80000","4.30000","1.80000","5.10000","6.60000","8.10000","0.00000","2023","스페인","TV 드라마"
"한국 배우 외 인터내셔널한 캐스팅이 없어서","5","5.80000","3.60000","3.60000","6.30000","5.30000","0.00000","7.70000","2023","스페인","TV 드라마"
"배우들의 연기가 어색해서","2","1.70000","2.90000","1.80000","1.30000","5.30000","0.00000","0.00000","2023","스페인","TV 드라마"
"기타","0","0.00000","0.70000","0.00000","0.00000","1.30000","0.00000","0.00000","2023","스페인","TV 드라마"
"없음","13","14.00000","12.20000","16.40000","11.40000","9.20000","10.80000","38.50000","2023","스페인","TV 드라마"
"한국식 웃음 유발 코드가 맞지 않아서","17","16.20000","17.10000","12.00000","14.50000","26.80000","9.70000","20.00000","2023","스페인","예능"
"한국어가 어렵고 생소해서","16","17.10000","14.40000","20.00000","11.60000","12.50000","19.40000","30.00000","2023","스페인","예능"
"방송용 자막이 너무 많아서","13","13.30000","11.70000","12.00000","15.90000","12.50000","9.70000","0.00000","2023","스페인","예능"
"번역 자막 또는 더빙을 통해 시청하는 것이 불편해서","12","10.50000","13.50000","16.00000","7.20000","10.70000","19.40000","10.00000","2023","스페인","예능"
"짜임새 있는 포맷이 아니고 즉흥적이어서","7","6.70000","8.10000","8.00000","8.70000","7.10000","6.50000","0.00000","2023","스페인","예능"
"일부 콘텐츠를 제외하면 오래가는 콘텐츠가 적어서","6","3.80000","8.10000","4.00000","8.70000","5.40000","3.20000","10.00000","2023","스페인","예능"
